timestamp,bot,minor,user,domain,old_length,new_length,length_diff,length_diff_percent
1726188853.0,False,False,EVOSexybeast,en.wikipedia.org,2921.0,3208.0,287.0,9.825402259500173
1726188856.0,False,False,TadejM,www.wikidata.org,28730.0,28822.0,92.0,0.3202227636616777
1726188857.0,False,False,IdeasMagnet,www.wikidata.org,19110.0,19098.0,-12.0,-0.0627943485086342
1726188857.0,True,False,Cewbot,www.wikidata.org,80453.0,80872.0,419.0,0.5208009645383018
1726188855.0,False,False,My Own Experience Australia,en.wikipedia.org,13689.0,13465.0,-224.0,-1.6363503542990725
1726188857.0,False,False,DrThneed,www.wikidata.org,6820.0,7623.0,803.0,11.774193548387096
1726188857.0,False,False,Situxx,www.wikidata.org,3333.0,4250.0,917.0,27.512751275127517
1726188857.0,True,False,Emijrpbot,commons.wikimedia.org,6238.0,7854.0,1616.0,25.90573901891632
1726188856.0,False,False,Rabelalao,mg.wiktionary.org,,172.0,,
1726188856.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188855.0,False,False,Sylhetiwiki,en.wikipedia.org,13119.0,13312.0,193.0,1.4711487156033234
1726188856.0,True,False,Twofivesixbot,www.wikidata.org,26933.0,25172.0,-1761.0,-6.538447258010619
1726188857.0,False,False,Quesotiotyo,www.wikidata.org,6385.0,6737.0,352.0,5.512920908379013
1726188857.0,True,False,BotMultichillT,commons.wikimedia.org,657.0,4313.0,3656.0,556.468797564688
1726188857.0,True,,Leaderbot,commons.wikimedia.org,,,,
1726188857.0,True,True,BadzilBot,commons.wikimedia.org,10657.0,10699.0,42.0,0.3941071596133996
1726188854.0,False,,Scann,commons.wikimedia.org,,,,
1726188857.0,False,True,Zinnober9,en.wikivoyage.org,7269.0,7282.0,13.0,0.1788416563488788
1726188857.0,True,True,SongVĩ.Bot,vi.wikipedia.org,245.0,245.0,0.0,0.0
1726188854.0,False,,Scann,commons.wikimedia.org,,,,
1726188857.0,False,True,Cysquatch,es.wikipedia.org,3469.0,3447.0,-22.0,-0.6341885269530124
1726188854.0,False,,Birdie,commons.wikimedia.org,,,,
1726188857.0,False,True,Kuhni74,commons.wikimedia.org,3936.0,3919.0,-17.0,-0.4319105691056911
1726188854.0,False,,Scann,commons.wikimedia.org,,,,
1726188854.0,False,,Birdie,commons.wikimedia.org,,,,
1726188854.0,False,,Scann,commons.wikimedia.org,,,,
1726188856.0,False,,Rabelalao,mg.wiktionary.org,,,,
1726188854.0,False,,Birdie,commons.wikimedia.org,,,,
1726188856.0,False,,Rabelalao,mg.wiktionary.org,,,,
1726188856.0,False,,Rabelalao,mg.wiktionary.org,,,,
1726188854.0,False,False,楊騏瑋,zh.wikipedia.org,54168.0,54273.0,105.0,0.1938413823659725
1726188857.0,False,False,DrThneed,www.wikidata.org,7743.0,8546.0,803.0,10.37065736794524
1726188856.0,False,,Rabelalao,mg.wiktionary.org,,,,
1726188853.0,False,,Lepricavark,en.wikipedia.org,,,,
1726188858.0,True,False,Cewbot,www.wikidata.org,80872.0,81150.0,278.0,0.3437530913047779
1726188858.0,False,False,Quesotiotyo,www.wikidata.org,6712.0,7064.0,352.0,5.244338498212158
1726188857.0,True,False,Emijrpbot,commons.wikimedia.org,6241.0,7860.0,1619.0,25.94135555199487
1726188858.0,False,False,IdeasMagnet,www.wikidata.org,16076.0,16064.0,-12.0,-0.0746454341876088
1726188857.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188857.0,True,False,WP 1.0 bot,en.wikipedia.org,7445.0,7445.0,0.0,0.0
1726188857.0,True,False,Twofivesixbot,www.wikidata.org,26349.0,24588.0,-1761.0,-6.683365592622111
1726188858.0,False,,Hinnk,en.wikipedia.org,,,,
1726188858.0,True,True,BadzilBot,commons.wikimedia.org,8466.0,8508.0,42.0,0.4961020552799433
1726188858.0,False,False,DrThneed,www.wikidata.org,9033.0,9836.0,803.0,8.889626923502712
1726188858.0,False,False,Quesotiotyo,www.wikidata.org,6721.0,7073.0,352.0,5.237315875613748
1726188857.0,False,,Kuhni74,commons.wikimedia.org,,,,
1726188857.0,False,,Kuhni74,commons.wikimedia.org,,,,
1726188858.0,True,False,SongVĩ.Bot II,vi.wikipedia.org,1213.0,1269.0,56.0,4.616652926628195
1726188857.0,False,False,Junglenut,en.wikipedia.org,15906.0,14074.0,-1832.0,-11.517666289450522
1726188855.0,False,,Sylhetiwiki,en.wikipedia.org,,,,
1726188851.0,False,True,Discospinster,en.wikipedia.org,141722.0,141666.0,-56.0,-0.0395139780697421
1726188857.0,True,True,JJMC89 bot III,en.wikipedia.org,3139.0,3139.0,0.0,0.0
1726188859.0,True,False,BotMultichillT,commons.wikimedia.org,657.0,4313.0,3656.0,556.468797564688
1726188859.0,False,False,LearnKnowGive1,www.wikidata.org,31114.0,32346.0,1232.0,3.9596323198560137
1726188859.0,False,False,QuantumFoam66,www.wikidata.org,1879.0,1879.0,0.0,0.0
1726188858.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188859.0,False,False,Quesotiotyo,www.wikidata.org,4067.0,4419.0,352.0,8.655028276370789
1726188859.0,True,False,Cewbot,www.wikidata.org,81150.0,82534.0,1384.0,1.705483672211953
1726188859.0,False,False,IdeasMagnet,www.wikidata.org,21799.0,21787.0,-12.0,-0.0550483967154456
1726188858.0,True,False,Emijrpbot,commons.wikimedia.org,4531.0,6147.0,1616.0,35.66541602295299
1726188858.0,True,False,Emijrpbot,commons.wikimedia.org,4951.0,6582.0,1631.0,32.942839830337306
1726188858.0,True,,SongVĩ.Bot II,vi.wikipedia.org,,,,
1726188859.0,True,False,WP 1.0 bot,en.wikipedia.org,8479.0,9997.0,1518.0,17.90305460549593
1726188859.0,True,False,Emijrpbot,commons.wikimedia.org,5000.0,6617.0,1617.0,32.34
